word_title,count
Taking,30
Avanti,30
extension,30
returns,30
Fleet,30
Track,30
Monitoring,30
Observation,30
cuts,30
major,30
Lands,30
expects,30
demonstrate,30
move,30
Surveillance,30
Role,30
Tech,30
Deep,30
Official,30
Buy,30
partnerships,30
what,30
MUOS,30
Questions,30
Innovation,30
warning,30
Bandwidth,30
This,30
Can,30
coronavirus,30
engines,30
remote,30
open,30
Navy,30
Site,30
laser,30
Apollo,30
Third,30
7,29
Lease,29
"satellite,",29
selected,29
four,29
Propulsion,29
impact,29
October,29
Way,29
talks,29
create,29
years,29
problems,29
Private,29
Spacecom,29
record,29
studying,29
L3Harris,29
Calls,29
DARPA’s,29
gives,29
sensors,29
demo,29
targets,29
awareness,29
Hughes,29
Cooperation,29
named,29
five,29
American,29
factory,29
September,29
WGS,29
Colorado,29
Bank,28
Costs,28
award,28
Dawn,28
next-generation,28
leadership,28
infrastructure,28
USAF,28
State,28
C,28
spaceplane,28
Made,28
Demo,28
Looks,28
Orbiter,28
launching,28
questions,28
Chairman,28
anomaly,28
proposed,28
Amid,28
Last,28
Successful,28
ASAT,28
establish,28
Major,28
Amazon,28
Act,28
appropriators,28
Fly,28
sensing,28
York,28
Have,28
Building,28
Biden,28
successfully,28
