word_title,count
joint,27
Decision,27
access,27
authorization,27
terminals,27
head,27
removal,27
successful,27
Korea’s,27
Say,27
US,27
Rules,27
uncertainty,27
EELV,27
View,27
Astronaut,27
Reconnaissance,27
missile-warning,27
see,27
SOFIA,27
360,27
Control,27
Division,27
call,27
Xpress,27
investments,27
"Force,",27
Completes,27
projects,27
Partners,27
before,27
all,27
forces,27
Investment,27
advances,27
push,27
court,27
rules,27
Flights,27
Hopes,27
Shutdown,27
Tracking,26
Sky,26
critical,26
Britain,26
Webb,26
Maritime,26
Keep,26
success,26
Extension,26
picks,26
space-based,26
Discovery,26
clears,26
geospatial,26
HASC,26
BlackSky,26
challenge,26
debut,26
Terran,26
Options,26
sale,26
Commission,26
IoT,26
further,26
Urges,26
UAE,26
Early,26
upcoming,26
replacement,26
long-term,26
JPSS,26
Ocean,26
PSLV,26
Kennedy,26
war,26
Need,26
costs,26
AEHF,26
Efforts,26
threats,26
Full,26
Labs,26
SM-3,26
threat,26
expected,26
Request,26
Intelsat’s,25
James,25
DoD’s,25
nominee,25
monitoring,25
ISRO,25
Approves,25
Power,25
Texas,25
top,25
administration,25
Take,25
reorganization,25
Following,25
prototype,25
Likely,25
GeoEye,25
interest,25
August,25
meeting,25
following,25
maritime,25
bid,25
lands,25
Italian,25
Cubesats,25
Case,25
approval,25
"space,",25
Toward,25
Aims,25
Module,25
Profit,25
Dispute,25
Needs,25
look,25
weapons,25
Bigelow,25
sample,25
establishes,25
Authorization,25
Upgrade,25
InSight,25
Spy,25
expansion,25
Procurement,25
turns,25
Senators,25
Loss,25
likely,25
