date,author,avg_articles_each_author_per_day
"April 16, 2021",Jeff Foust,0.5
"April 16, 2021",Jason Rainbow,0.16666666666666666
"April 16, 2021",Sandra Erwin,0.16666666666666666
"April 16, 2021",Andrew Jones,0.16666666666666666
"April 7, 2014",Jeff Foust,0.1
"April 7, 2014",SpaceNews Editor,0.1
"April 7, 2014",Peter B. de Selding,0.2
"April 7, 2014",Warren White,0.1
"April 7, 2014",SpaceNews,0.1
"April 7, 2014",Michael Listner,0.1
"April 7, 2014",Jaganath Sankaran,0.1
"April 7, 2014",Dan Leone,0.2
"December 30, 2020",Jeff Foust,0.5
"December 30, 2020",Sandra Erwin,0.5
"February 13, 2017",Jeff Foust,0.5
"February 13, 2017",Caleb Henry,0.5
"February 2, 2020",Jeff Foust,1.0
"January 14, 2016",Jeff Foust,0.5
"January 14, 2016",Peter B. de Selding,0.25
"January 14, 2016",Mike Gruss,0.25
"July 15, 2018",Jeff Foust,0.3333333333333333
"July 15, 2018",Sandra Erwin,0.6666666666666666
"June 26, 2017",Caleb Henry,1.0
"June 3, 2019",Debra Werner,0.2857142857142857
"June 3, 2019",Jeff Foust,0.2857142857142857
"June 3, 2019",Sandra Erwin,0.42857142857142855
"June 7, 2016",Peter B. de Selding,0.125
"June 7, 2016",Mike Gruss,0.25
"June 7, 2016",Louis Friedman,0.125
"June 7, 2016",Jeff Foust,0.5
"March 14, 2022",Sandra Erwin,0.6
"March 14, 2022",Jeff Foust,0.2
"March 14, 2022",Debra Werner,0.2
"March 25, 2018",Sandra Erwin,1.0
"May 15, 2020",Caleb Henry,0.14285714285714285
"May 15, 2020",Sandra Erwin,0.2857142857142857
"May 15, 2020",Andrew Jones,0.14285714285714285
"May 15, 2020",Jeff Foust,0.42857142857142855
"May 15, 2023",Sandra Erwin,0.25
"May 15, 2023",Jason Rainbow,0.25
"May 15, 2023",Jeff Foust,0.5
"May 27, 2010",Peter B. de Selding,1.0
"November 13, 2020",Andrew Parsonson,0.2
"November 13, 2020",Sandra Erwin,0.4
"November 13, 2020",Jeff Foust,0.4
"November 13, 2021",Paris Peace Forum,0.3333333333333333
"November 13, 2021",Jason Rainbow,0.3333333333333333
"November 13, 2021",Jeff Foust,0.3333333333333333
"November 20, 2017",Debra Werner,0.5
"November 20, 2017",Adam Routh,0.5
"November 8, 2018",Sandra Erwin,0.6666666666666666
"November 8, 2018",Caleb Henry,0.3333333333333333
"October 15, 2012",SpaceNews Editor,0.1111111111111111
"October 15, 2012",Peter B. de Selding,0.5555555555555556
"October 15, 2012",Dan Leone,0.1111111111111111
"October 15, 2012",Irene Klotz,0.1111111111111111
"October 15, 2012",Warren Ferster,0.1111111111111111
"October 16, 2013",Leonard David,0.2
"October 16, 2013",Dan Leone,0.2
"October 16, 2013",Mike Gruss,0.2
"October 16, 2013",Peter B. de Selding,0.4
"October 20, 2018",Caleb Henry,1.0
"October 22, 2020",Jeff Foust,0.5
"October 22, 2020",Sandra Erwin,0.375
"October 22, 2020",Debra Werner,0.125
"October 24, 2013",Mike Gruss,0.3333333333333333
"October 24, 2013",Peter B. de Selding,0.6666666666666666
"September 3, 2020",Sandra Erwin,0.2
"September 3, 2020",Jeff Foust,0.4
"September 3, 2020",Caleb Henry,0.4
