date,author,avg_articles_each_author_per_day
"December 18, 2018",Sandra Erwin,0.3333333333333333
"December 18, 2018",Jeff Foust,0.3333333333333333
"December 18, 2018",Debra Werner,0.16666666666666666
"December 18, 2018",U.S. Rep. Doug Lamborn,0.16666666666666666
"December 28, 2019",Jeff Foust,1.0
"December 31, 2012",Brian Berger,1.0
"February 14, 2018",Caleb Henry,0.3333333333333333
"February 14, 2018",Jeff Foust,0.3333333333333333
"February 14, 2018",Sandra Erwin,0.3333333333333333
"January 16, 2013",Dan Leone,0.5
"January 16, 2013",David Pugliese,0.125
"January 16, 2013",Irene Klotz,0.125
"January 16, 2013",Peter B. de Selding,0.25
"January 23, 2014",Debra Werner,0.25
"January 23, 2014",Peter B. de Selding,0.25
"January 23, 2014",Jeff Foust,0.25
"January 23, 2014",Mike Gruss,0.25
"January 7, 2010",Peter B. de Selding,1.0
"June 13, 2019",Andrew Jones,0.25
"June 13, 2019",Jeff Foust,0.25
"June 13, 2019",Sandra Erwin,0.5
"June 16, 2016",Jeff Foust,0.5
"June 16, 2016",SpaceNews Staff,0.25
"June 16, 2016",Peter B. de Selding,0.25
"June 19, 2020",Sandra Erwin,0.16666666666666666
"June 19, 2020",Caleb Henry,0.3333333333333333
"June 19, 2020",Jeff Foust,0.5
"June 5, 2020",Caleb Henry,0.2
"June 5, 2020",Andrew Jones,0.2
"June 5, 2020",Debra Werner,0.2
"June 5, 2020",Jeff Foust,0.2
"June 5, 2020",John Klein,0.2
"June 5, 2023",Debra Werner,0.16666666666666666
"June 5, 2023",Sandra Erwin,0.3333333333333333
"June 5, 2023",Jason Rainbow,0.16666666666666666
"June 5, 2023",Jeff Foust,0.3333333333333333
"June 8, 2020",Jeff Foust,0.25
"June 8, 2020",Debra Werner,0.25
"June 8, 2020",Sandra Erwin,0.25
"June 8, 2020",Caleb Henry,0.25
"March 13, 2017",Caleb Henry,0.5
"March 13, 2017",Jeff Foust,0.5
"May 30, 2014",Dan Leone,0.3333333333333333
"May 30, 2014",Peter B. de Selding,0.6666666666666666
"May 30, 2019",Sandra Erwin,0.25
"May 30, 2019",Caleb Henry,0.25
"May 30, 2019",Jeff Foust,0.5
"October 11, 2020",Andrew Jones,1.0
"October 24, 2020",Jeff Foust,1.0
"September 26, 2020",Alexander William Salter,1.0
