date,author,avg_articles_each_author_per_day
"December 29, 2011",Peter B. de Selding,1.0
"January 21, 2021",Jeff Foust,0.5
"January 21, 2021",Sandra Erwin,0.5
"January 25, 2017",Jeff Foust,1.0
"July 15, 2015",Dan Leone,0.14285714285714285
"July 15, 2015",Peter B. de Selding,0.2857142857142857
"July 15, 2015",Jeff Foust,0.14285714285714285
"July 15, 2015",Roger J. Rusch,0.14285714285714285
"July 15, 2015",Jonathan Charlton,0.14285714285714285
"July 15, 2015",Mike Gruss,0.14285714285714285
"July 30, 2014",Warren Ferster,0.5
"July 30, 2014",Peter B. de Selding,0.5
"June 18, 2011",Peter B. de Selding,1.0
"June 20, 2016",Jeff Foust,0.4
"June 20, 2016",Brian Berger,0.2
"June 20, 2016",Peter B. de Selding,0.4
"June 8, 2018",Andrew Williams,0.25
"June 8, 2018",Caleb Henry,0.5
"June 8, 2018",Jeff Foust,0.25
"March 8, 2019",Caleb Henry,0.16666666666666666
"March 8, 2019",Sandra Erwin,0.16666666666666666
"March 8, 2019",Jarosław Adamowski,0.16666666666666666
"March 8, 2019",Debra Werner,0.16666666666666666
"March 8, 2019",Jeff Foust,0.3333333333333333
"May 27, 2020",Sandra Erwin,0.2857142857142857
"May 27, 2020",Jeff Foust,0.2857142857142857
"May 27, 2020",Debra Werner,0.14285714285714285
"May 27, 2020",Caleb Henry,0.2857142857142857
"May 7, 2014",Dan Leone,0.3333333333333333
"May 7, 2014",Peter B. de Selding,0.3333333333333333
"May 7, 2014",Mike Gruss,0.3333333333333333
"November 7, 2011",SpaceNews Staff,0.5714285714285714
"November 7, 2011",Mike Wall,0.14285714285714285
"November 7, 2011",Debra Werner,0.14285714285714285
"November 7, 2011",Denise Chow,0.14285714285714285
