date,author,avg_articles_each_author_per_day
height: 850,{  width: 600,1.0
"April 14, 2021",Jeff Foust,0.375
"April 14, 2021",Sandra Erwin,0.25
"April 14, 2021",Jason Rainbow,0.25
"April 14, 2021",Andrew Parsonson,0.125
"April 27, 2018",Jeff Foust,1.0
"August 8, 2023",Jeff Foust,0.13333333333333333
"August 8, 2023",Sandra Erwin,0.2
"August 8, 2023",Andrew Jones,0.13333333333333333
"August 8, 2023",Debra Werner,0.3333333333333333
"August 8, 2023",Jason Rainbow,0.2
"December 20, 2013",Dan Leone,0.3333333333333333
"December 20, 2013",Warren Ferster,0.6666666666666666
"December 24, 2018",Jeff Foust,1.0
"December 26, 2014",SpaceNews Staff,1.0
"February 28, 2022",Sandra Erwin,0.2
"February 28, 2022",Jason Rainbow,0.2
"February 28, 2022",Brian Berger,0.2
"February 28, 2022",Jeff Foust,0.4
"January 21, 2016",Jeff Foust,0.16666666666666666
"January 21, 2016",Mike Gruss,0.5
"January 21, 2016",Peter B. de Selding,0.3333333333333333
"July 11, 2021",Jeff Foust,1.0
"July 5, 2011",Mike Wall,0.2222222222222222
"July 5, 2011",Turner Brinton,0.1111111111111111
"July 5, 2011",Barbara Opall-Rome,0.1111111111111111
"July 5, 2011",SpaceNews Staff,0.5555555555555556
"June 29, 2016",Jeff Foust,1.0
"March 20, 2015",Peter B. de Selding,0.5
"March 20, 2015",Mike Gruss,0.5
"March 21, 2016",Peter B. de Selding,1.0
"March 23, 2022",Jason Rainbow,0.15384615384615385
"March 23, 2022",Laura Yvonne Zielinski,0.07692307692307693
"March 23, 2022",Sandra Erwin,0.15384615384615385
"March 23, 2022",Jeff Foust,0.3076923076923077
"March 23, 2022",Jarosław Adamowski,0.07692307692307693
"March 23, 2022",Debra Werner,0.23076923076923078
"May 13, 2016",Peter B. de Selding,0.2
"May 13, 2016",Mike Gruss,0.4
"May 13, 2016",Robbie Schingler,0.2
"May 13, 2016",Jeff Foust,0.2
"May 26, 2020",Caleb Henry,0.2
"May 26, 2020",Debra Werner,0.2
"May 26, 2020",Jeff Foust,0.4
"May 26, 2020",Sandra Erwin,0.2
"October 2, 2017",Jeff Foust,1.0
