date,author,avg_articles_each_author_per_day
"April 15, 2011",Amy Svitak,0.16666666666666666
"April 15, 2011",SpaceNews Staff,0.16666666666666666
"April 15, 2011",Peter B. de Selding,0.5
"April 15, 2011",Turner Brinton,0.16666666666666666
"August 25, 2018",Andrew Jones,0.3333333333333333
"August 25, 2018",Jeff Foust,0.6666666666666666
"August 3, 2010",Turner Brinton,1.0
"August 5, 2019",Jeff Foust,0.1111111111111111
"August 5, 2019",Debra Werner,0.5555555555555556
"August 5, 2019",Sandra Erwin,0.3333333333333333
"December 17, 2018",Jeff Foust,0.4
"December 17, 2018",Sandra Erwin,0.2
"December 17, 2018",Thomas J. Donohue,0.2
"December 17, 2018",Caleb Henry,0.2
"July 1, 2011",Peter B. de Selding,1.0
"July 11, 2015",Leonard David,1.0
"June 1, 2013",Brian Berger,1.0
"June 10, 2015",Jeff Foust,0.25
"June 10, 2015",Jonathan Charlton,0.25
"June 10, 2015",Peter B. de Selding,0.5
"June 28, 2012",Peter B. de Selding,0.6666666666666666
"June 28, 2012",Warren Ferster,0.3333333333333333
"March 8, 2018",Sandra Erwin,0.5
"March 8, 2018",Caleb Henry,0.5
"May 18, 2012",Peter B. de Selding,0.6
"May 18, 2012",Dan Leone,0.4
"May 7, 2022",Andrew Jones,0.3333333333333333
"May 7, 2022",Jeff Foust,0.6666666666666666
"October 15, 2020",Grant Anderson,0.25
"October 15, 2020",Debra Werner,0.25
"October 15, 2020",Jeff Foust,0.5
"September 12, 2014",Peter B. de Selding,1.0
"September 21, 2022",Debra Werner,0.3
"September 21, 2022",Jason Rainbow,0.1
"September 21, 2022",Sandra Erwin,0.3
"September 21, 2022",Jeff Foust,0.3
