word_title,date,count
problem,"June 19, 2021",1
offline,"June 19, 2021",1
Computer,"June 19, 2021",1
takes,"June 19, 2021",1
Hubble,"June 19, 2021",1
amid,"June 19, 2022",1
launches,"June 19, 2022",1
within,"June 19, 2022",1
internal,"June 19, 2022",1
two,"June 19, 2022",1
SpaceX,"June 19, 2022",1
days,"June 19, 2022",1
performs,"June 19, 2022",1
dissent,"June 19, 2022",1
three,"June 19, 2022",1
Satria-1,"June 19, 2023",1
Agency’s,"June 19, 2023",1
award,"June 19, 2023",1
attracts,"June 19, 2023",1
Development,"June 19, 2023",1
of,"June 19, 2023",1
Indonesia’s,"June 19, 2023",1
solar,"June 19, 2023",1
trip,"June 19, 2023",1
ahead,"June 19, 2023",1
wins,"June 19, 2023",1
moon,"June 19, 2023",1
project,"June 19, 2023",1
5,"June 19, 2023",1
satellites,"June 19, 2023",1
Kuva,"June 19, 2023",1
euro,"June 19, 2023",1
deploys,"June 19, 2023",1
transmit,"June 19, 2023",1
for,"June 19, 2023",1
geostationary,"June 19, 2023",1
"partners,","June 19, 2023",1
warning,"June 19, 2023",1
base,"June 19, 2023",1
panels,"June 19, 2023",1
first,"June 19, 2023",1
timelines,"June 19, 2023",1
data,"June 19, 2023",1
outlines,"June 19, 2023",1
million,"June 19, 2023",1
images,"June 19, 2023",1
missile,"June 19, 2023",1
hyperspectral,"June 19, 2023",1
China,"June 19, 2023",1
"Candidacy,","June 2, 2010",1
Retrain,"June 2, 2010",1
Term,"June 2, 2010",1
Gets,"June 2, 2010",1
Constellation,"June 2, 2010",1
for,"June 2, 2010",1
Work,"June 2, 2010",1
ESA,"June 2, 2010",1
Iridium Next,"June 2, 2010",1
German,"June 2, 2010",1
Engineering,"June 2, 2010",1
Thales,"June 2, 2010",1
Florida,"June 2, 2010",1
$15M,"June 2, 2010",1
Lockheed,"June 2, 2010",1
Space,"June 2, 2010",1
Agency,"June 2, 2010",1
Dordain,"June 2, 2010",1
Alenia,"June 2, 2010",1
Two,"June 2, 2010",1
Backs,"June 2, 2010",1
Build,"June 2, 2010",1
Chief,"June 2, 2010",1
Selects,"June 2, 2010",1
Iridium,"June 2, 2010",1
Sell,"June 2, 2010",1
Ends,"June 2, 2010",1
New,"June 2, 2010",1
Services,"June 2, 2010",1
Shuttle,"June 2, 2010",1
Head,"June 2, 2010",1
Units,"June 2, 2010",1
Force,"June 2, 2010",1
Competitive,"June 2, 2011",1
Senators,"June 2, 2011",1
Propulsion,"June 2, 2011",1
Reverts,"June 2, 2011",1
