word_title,date,count
contract,"August 13, 2019",1
announces,"August 13, 2019",1
Spire,"August 13, 2019",1
Lacuna,"August 13, 2019",1
future,"August 13, 2019",1
NASA’s,"August 13, 2019",1
technology,"August 13, 2019",1
learning,"August 13, 2019",1
32-cubesat,"August 13, 2019",1
worry,"August 13, 2019",1
firm,"August 13, 2019",1
Mars,"August 13, 2019",1
aims,"August 13, 2019",1
Space,"August 13, 2019",1
BAE,"August 13, 2019",1
ride,"August 13, 2019",1
insurance,"August 13, 2019",1
develop,"August 13, 2019",1
Concirrus,"August 13, 2019",1
a,"August 13, 2019",1
DARPA,"August 13, 2019",1
IoT,"August 13, 2019",1
wave,"August 13, 2019",1
wins,"August 13, 2019",1
Scientists,"August 13, 2019",1
space,"August 13, 2019",1
program,"August 13, 2019",1
about,"August 13, 2019",1
exploration,"August 13, 2019",1
constellation,"August 13, 2019",1
of,"August 13, 2019",1
operations,"August 13, 2019",1
 ,"August 13, 2019",1
for,"August 13, 2019",1
analytics,"August 13, 2019",1
machine,"August 13, 2019",1
long-term,"August 13, 2019",1
Global,"August 13, 2019",1
partnership,"August 13, 2019",1
award,"August 13, 2020",1
secrecy,"August 13, 2020",1
DoD,"August 13, 2020",1
abroad,"August 13, 2020",1
completes,"August 13, 2020",1
servicing,"August 13, 2020",1
defend,"August 13, 2020",1
ULA’s,"August 13, 2020",1
Grumman,"August 13, 2020",1
Vulcan,"August 13, 2020",1
programs,"August 13, 2020",1
wins,"August 13, 2020",1
Satellite,"August 13, 2020",1
small,"August 13, 2020",1
boost,"August 13, 2020",1
buyers,"August 13, 2020",1
industry,"August 13, 2020",1
a,"August 13, 2020",1
of,"August 13, 2020",1
Brazil,"August 13, 2020",1
spaceplane,"August 13, 2020",1
in,"August 13, 2020",1
standards,"August 13, 2020",1
seeking,"August 13, 2020",1
interface,"August 13, 2020",1
aeronautical,"August 13, 2020",1
booster,"August 13, 2020",1
Centaur,"August 13, 2020",1
need,"August 13, 2020",1
little,"August 13, 2020",1
extra,"August 13, 2020",1
looks,"August 13, 2020",1
seeks,"August 13, 2020",1
space,"August 13, 2020",1
technology,"August 13, 2020",1
Air,"August 13, 2020",1
solid,"August 13, 2020",1
test,"August 13, 2020",1
Force,"August 13, 2020",1
prized,"August 13, 2020",1
Northrop,"August 13, 2020",1
ground,"August 13, 2020",1
X-37B,"August 13, 2020",1
rockets,"August 13, 2020",1
station,"August 13, 2021",1
now,"August 13, 2021",1
fly,"August 13, 2021",1
in,"August 13, 2021",1
wants,"August 13, 2021",1
next,"August 13, 2021",1
develop,"August 13, 2021",1
Connecting,"August 13, 2021",1
Dots,"August 13, 2021",1
Astra,"August 13, 2021",1
Missile,"August 13, 2021",1
flight,"August 13, 2021",1
full,"August 13, 2021",1
Starliner,"August 13, 2021",1
months-long,"August 13, 2021",1
Startup,"August 13, 2021",1
the,"August 13, 2021",1
giving,"August 13, 2021",1
services,"August 13, 2021",1
and,"August 13, 2021",1
space:,"August 13, 2021",1
Drones,"August 13, 2021",1
faces,"August 13, 2021",1
End,"August 13, 2021",1
aerial,"August 13, 2021",1
of,"August 13, 2021",1
cargo,"August 13, 2021",1
test,"August 13, 2021",1
upgraded,"August 13, 2021",1
Satellites,"August 13, 2021",1
Command,"August 13, 2021",1
Center,"August 13, 2021",1
uncrewed,"August 13, 2021",1
is,"August 13, 2021",1
rocket,"August 13, 2021",1
key,"August 13, 2021",1
on,"August 13, 2021",1
for,"August 13, 2021",1
delay,"August 13, 2021",1
|,"August 13, 2021",1
autonomy,"August 13, 2021",1
Chinese,"August 13, 2021",1
era:,"August 13, 2021",1
vehicles,"August 13, 2021",1
seen,"August 13, 2021",1
as,"August 13, 2021",1
space,"August 13, 2021",1
launch,"August 13, 2021",1
an,"August 13, 2021",1
issue,"August 13, 2022",1
system,"August 13, 2022",1
termination,"August 13, 2022",1
Space,"August 13, 2022",1
SLS,"August 13, 2022",1
resolve,"August 13, 2022",1
"NASA,","August 13, 2022",1
Force,"August 13, 2022",1
flight,"August 13, 2022",1
a,"August 13, 2023",1
imagery,"August 13, 2023",1
satellite,"August 13, 2023",1
for,"August 13, 2023",1
of,"August 13, 2023",1
commercial,"August 13, 2023",1
the,"August 13, 2023",1
value,"August 13, 2023",1
U.S.,"August 13, 2023",1
get,"August 13, 2023",1
military,"August 13, 2023",1
allies,"August 13, 2023",1
feel,"August 13, 2023",1
and,"August 13, 2023",1
Corp.,"August 14, 2012",1
Crop,"August 14, 2012",1
Exec,"August 14, 2012",1
at,"August 14, 2012",1
Takes,"August 14, 2012",1
Cubesats,"August 14, 2012",1
Offering,"August 14, 2012",1
New,"August 14, 2012",1
Chief,"August 14, 2012",1
of,"August 14, 2012",1
Griffin,"August 14, 2012",1
Rides,"August 14, 2012",1
NASA,"August 14, 2012",1
Schafer,"August 14, 2012",1
Job,"August 14, 2012",1
to,"August 14, 2012",1
Most,"August 14, 2013",1
Rebound,"August 14, 2013",1
Satellite,"August 14, 2013",1
Sensor,"August 14, 2013",1
SpaceX,"August 14, 2013",1
Test,"August 14, 2013",1
for,"August 14, 2013",1
