word_title,date,count
Space,"January 10, 2015",2
looking,"January 10, 2017",2
to,"January 10, 2017",2
of,"January 10, 2018",2
future,"January 10, 2018",2
services,"January 10, 2018",2
for,"January 10, 2018",2
is,"January 10, 2018",2
space,"January 10, 2018",2
flight,"January 10, 2019",2
to,"January 10, 2019",2
to,"January 10, 2022",2
NOAA,"January 10, 2023",2
for,"January 10, 2023",2
Systems,"January 10, 2023",2
Telescope,"January 11, 2010",2
for,"January 11, 2010",2
Space,"January 11, 2010",2
on,"January 11, 2010",2
Air,"January 11, 2012",2
Force,"January 11, 2012",2
Launch,"January 11, 2013",2
questions,"January 11, 2018",2
small,"January 11, 2018",2
satellites,"January 11, 2018",2
of,"January 11, 2018",2
to,"January 11, 2018",2
SpaceX,"January 11, 2019",2
NASA’s,"January 11, 2020",2
Orbit,"January 11, 2022",2
Space,"January 11, 2023",2
space,"January 11, 2023",2
million,"January 11, 2023",2
U.S.,"January 12, 2012",2
U.S.,"January 12, 2015",2
Satellite,"January 12, 2015",2
a,"January 12, 2015",2
Space,"January 12, 2015",2
Air,"January 12, 2015",2
|,"January 12, 2015",2
Has,"January 12, 2015",2
Chart,"January 12, 2015",2
for,"January 12, 2015",2
Force,"January 12, 2015",2
to,"January 12, 2018",2
for,"January 12, 2018",2
flight,"January 12, 2018",2
of,"January 12, 2020",2
space,"January 12, 2021",2
in,"January 12, 2021",2
and,"January 12, 2021",2
to,"January 12, 2021",2
in,"January 12, 2022",2
on,"January 12, 2022",2
NASA,"January 12, 2022",2
Force,"January 12, 2023",2
U.S.,"January 12, 2023",2
Virgin,"January 12, 2023",2
Space,"January 12, 2023",2
as,"January 12, 2023",2
to,"January 12, 2023",2
on,"January 12, 2023",2
a,"January 12, 2023",2
in,"January 12, 2023",2
on,"January 13, 2012",2
for,"January 13, 2012",2
Satellite,"January 13, 2014",2
Review,"January 13, 2014",2
in,"January 13, 2014",2
&,"January 13, 2014",2
Force,"January 13, 2015",2
To,"January 13, 2015",2
Air,"January 13, 2015",2
Force,"January 13, 2016",2
—,"January 13, 2016",2
for,"January 13, 2017",2
weather,"January 13, 2020",2
from,"January 13, 2020",2
fleet,"January 13, 2020",2
for,"January 13, 2021",2
Space,"January 13, 2022",2
for,"January 13, 2022",2
third,"January 13, 2022",2
launches,"January 13, 2022",2
launch,"January 13, 2023",2
To,"January 14, 2010",2
To,"January 14, 2011",2
Sequester,"January 14, 2013",2
|,"January 14, 2013",2
in,"January 14, 2013",2
Science,"January 14, 2013",2
a,"January 14, 2013",2
for,"January 14, 2013",2
Bill,"January 14, 2014",2
With,"January 14, 2016",2
in,"January 14, 2020",2
of,"January 14, 2020",2
Space,"January 14, 2020",2
Force,"January 14, 2020",2
U.S.,"January 14, 2020",2
space,"January 14, 2021",2
for,"January 14, 2022",2
at,"January 15, 2014",2
and,"January 15, 2014",2
in,"January 15, 2015",2
missile-warning,"January 15, 2018",2
for,"January 15, 2018",2
launch,"January 15, 2018",2
China,"January 15, 2019",2
if,"January 15, 2020",2
for,"January 15, 2020",2
of,"January 15, 2021",2
to,"January 15, 2021",2
Course,"January 16, 2012",2
Space,"January 16, 2012",2
Claims,"January 16, 2012",2
for,"January 16, 2012",2
to,"January 16, 2013",2
Mission,"January 16, 2013",2
Act,"January 16, 2013",2
Agreements,"January 16, 2013",2
To,"January 16, 2013",2
of,"January 16, 2013",2
Wolf,"January 16, 2013",2
All,"January 16, 2013",2
List,"January 16, 2013",2
To,"January 16, 2014",2
Space,"January 16, 2014",2
Falcon,"January 16, 2015",2
9,"January 16, 2015",2
Images,"January 16, 2015",2
To,"January 16, 2015",2
satellite,"January 16, 2017",2
space,"January 16, 2018",2
Ariane,"January 16, 2018",2
Iridium,"January 16, 2019",2
with,"January 16, 2019",2
from,"January 16, 2019",2
intelligence,"January 16, 2019",2
•,"January 16, 2019",2
loan,"January 16, 2019",2
|,"January 16, 2019",2
Defense,"January 16, 2019",2
launches,"January 16, 2020",2
Space,"January 16, 2020",2
U.S.,"January 16, 2020",2
to,"January 16, 2020",2
Chief,"January 17, 2011",2
To,"January 17, 2011",2
Satellite,"January 17, 2011",2
Completes,"January 17, 2011",2
for,"January 17, 2011",2
Fourth,"January 17, 2011",2
NASA,"January 17, 2011",2
Seek,"January 17, 2011",2
in,"January 17, 2011",2
Launch,"January 17, 2013",2
for,"January 17, 2013",2
U.S.,"January 17, 2013",2
Won’t,"January 17, 2014",2
the,"January 17, 2017",2
to,"January 17, 2017",2
on,"January 17, 2017",2
to,"January 17, 2018",2
–,"January 17, 2018",2
satellite,"January 17, 2018",2
in,"January 17, 2018",2
New,"January 17, 2018",2
for,"January 17, 2018",2
|,"January 17, 2018",2
satellite,"January 17, 2019",2
of,"January 17, 2022",2
for,"January 17, 2023",2
in,"January 17, 2023",2
startup,"January 17, 2023",2
space,"January 17, 2023",2
satellites,"January 17, 2023",2
New,"January 18, 2010",2
Defense,"January 18, 2010",2
in,"January 18, 2012",2
of,"January 18, 2012",2
after,"January 18, 2017",2
the,"January 18, 2017",2
remain,"January 18, 2017",2
inauguration,"January 18, 2017",2
test,"January 18, 2019",2
and,"January 18, 2022",2
on,"January 18, 2022",2
launch,"January 18, 2022",2
Space,"January 18, 2022",2
space,"January 18, 2022",2
taps,"January 18, 2022",2
SES,"January 18, 2022",2
new,"January 18, 2022",2
of,"January 18, 2023",2
Force,"January 18, 2023",2
on,"January 18, 2023",2
for,"January 18, 2023",2
launch,"January 18, 2023",2
satellite,"January 18, 2023",2
NASA,"January 18, 2023",2
in,"January 19, 2015",2
Build,"January 19, 2015",2
for,"January 19, 2017",2
space,"January 19, 2018",2
Aerospace,"January 19, 2018",2
Commission,"January 19, 2018",2
Crew,"January 19, 2020",2
Dragon,"January 19, 2020",2
test,"January 19, 2020",2
Air,"January 19, 2022",2
for,"January 19, 2022",2
million,"January 19, 2022",2
fund,"January 19, 2022",2
is,"January 19, 2022",2
raises,"January 19, 2022",2
U.S.,"January 19, 2023",2
in,"January 19, 2023",2
ahead,"January 19, 2023",2
to,"January 19, 2023",2
Force,"January 19, 2023",2
of,"January 2, 2018",2
in,"January 2, 2018",2
New,"January 2, 2019",2
Space,"January 2, 2019",2
and,"January 2, 2019",2
|,"January 2, 2019",2
to,"January 2, 2019",2
of,"January 2, 2020",2
to,"January 2, 2020",2
the,"January 2, 2020",2
Satellite,"January 20, 2011",2
on,"January 20, 2011",2
in,"January 20, 2014",2
Key,"January 20, 2014",2
Climate,"January 20, 2014",2
To,"January 20, 2014",2
in,"January 20, 2015",2
for,"January 20, 2015",2
of,"January 20, 2015",2
U.S.,"January 20, 2015",2
on,"January 20, 2015",2
Investment,"January 20, 2015",2
in,"January 20, 2016",2
its,"January 20, 2016",2
to,"January 20, 2020",2
on,"January 20, 2020",2
for,"January 20, 2020",2
SpaceX,"January 20, 2021",2
in,"January 20, 2021",2
Office,"January 20, 2022",2
satellite,"January 20, 2022",2
NASA,"January 20, 2022",2
in,"January 20, 2022",2
for,"January 20, 2022",2
signs,"January 20, 2022",2
Artemis,"January 20, 2022",2
launch,"January 20, 2023",2
Telescope,"January 21, 2013",2
NASA,"January 21, 2013",2
the,"January 21, 2015",2
to,"January 21, 2015",2
Russian,"January 21, 2016",2
in,"January 21, 2016",2
on,"January 21, 2016",2
for,"January 21, 2019",2
launch,"January 21, 2020",2
satellite,"January 21, 2020",2
and,"January 21, 2020",2
on,"January 21, 2021",2
for,"January 21, 2021",2
Force,"January 21, 2021",2
to,"January 21, 2022",2
Space,"January 21, 2022",2
space,"January 21, 2022",2
NASA,"January 21, 2022",2
of,"January 22, 2010",2
European,"January 22, 2014",2
Op-Ed,"January 22, 2015",2
|,"January 22, 2015",2
for,"January 22, 2015",2
Space,"January 22, 2015",2
Launch,"January 22, 2015",2
administration,"January 22, 2017",2
A,"January 22, 2018",2
launch,"January 22, 2018",2
Iridium,"January 22, 2018",2
space,"January 22, 2018",2
of,"January 22, 2018",2
March,"January 22, 2018",2
crew,"January 22, 2019",2
for,"January 22, 2019",2
of,"January 22, 2020",2
Space,"January 22, 2020",2
Force,"January 22, 2020",2
with,"January 22, 2020",2
and,"January 22, 2021",2
Start,"January 23, 2012",2
New,"January 23, 2012",2
Funding,"January 23, 2012",2
Rockets,"January 23, 2012",2
Spending,"January 23, 2012",2
Next,"January 23, 2012",2
NASA,"January 23, 2012",2
To,"January 23, 2012",2
Chief,"January 23, 2012",2
Satellite,"January 23, 2012",2
Russian,"January 23, 2012",2
Proposed,"January 23, 2015",2
with,"January 23, 2015",2
Skeptical,"January 23, 2015",2
Satellite,"January 23, 2015",2
Internet,"January 23, 2015",2
Mission,"January 23, 2015",2
ULA,"January 23, 2015",2
at,"January 23, 2015",2
NASA,"January 23, 2015",2
New,"January 23, 2016",2
Origin,"January 23, 2016",2
Blue,"January 23, 2016",2
Lunar,"January 23, 2018",2
|,"January 23, 2018",2
Google,"January 23, 2018",2
Prize,"January 23, 2018",2
X,"January 23, 2018",2
European,"January 23, 2019",2
research,"January 23, 2019",2
|,"January 23, 2019",2
of,"January 23, 2019",2
budget,"January 23, 2019",2
for,"January 23, 2019",2
Space,"January 23, 2020",2
to,"January 23, 2020",2
test,"January 23, 2020",2
for,"January 23, 2023",2
with,"January 23, 2023",2
Space,"January 23, 2023",2
Agency,"January 23, 2023",2
space,"January 23, 2023",2
DLR,"January 24, 2013",2
Overview,"January 24, 2014",2
Satellite,"January 24, 2014",2
|,"January 24, 2014",2
Atlas,"January 24, 2014",2
and,"January 24, 2014",2
Forecast,"January 24, 2014",2
Procurement,"January 24, 2015",2
U.S.,"January 24, 2015",2
Trump’s,"January 24, 2017",2
and,"January 24, 2017",2
satellite,"January 24, 2017",2
for,"January 24, 2019",2
of,"January 24, 2020",2
Space,"January 24, 2020",2
NASA,"January 24, 2020",2
has,"January 24, 2020",2
|,"January 24, 2020",2
Force,"January 24, 2020",2
in,"January 24, 2020",2
for,"January 24, 2022",2
and,"January 24, 2022",2
on,"January 24, 2022",2
by,"January 24, 2022",2
engine,"January 24, 2022",2
satellites,"January 24, 2023",2
space,"January 24, 2023",2
To,"January 25, 2010",2
and,"January 25, 2010",2
Services,"January 25, 2011",2
Satellite,"January 25, 2011",2
to,"January 25, 2011",2
Spaceflight,"January 25, 2011",2
Shuttle,"January 25, 2011",2
To,"January 25, 2011",2
