word_title,date,count
NASA,"December 4, 2019",2
space,"December 4, 2019",2
space,"December 4, 2020",2
lunar,"December 4, 2020",2
first,"December 4, 2020",2
Op-ed,"December 4, 2020",2
|,"December 4, 2020",2
to,"December 4, 2020",2
to,"December 4, 2021",2
in,"December 4, 2022",2
Rover,"December 5, 2011",2
Orbital,"December 5, 2014",2
Satellite,"December 5, 2014",2
To,"December 5, 2014",2
for,"December 5, 2014",2
Orion,"December 5, 2014",2
help,"December 5, 2017",2
for,"December 5, 2017",2
satellite,"December 5, 2017",2
on,"December 5, 2018",2
|,"December 5, 2018",2
launches,"December 5, 2018",2
Space,"December 5, 2018",2
for,"December 5, 2018",2
in,"December 5, 2018",2
SpaceX,"December 5, 2018",2
space,"December 5, 2018",2
Air,"December 5, 2019",2
Space,"December 5, 2019",2
launch,"December 5, 2019",2
Force,"December 5, 2019",2
|,"December 5, 2019",2
the,"December 5, 2019",2
Mars,"December 5, 2020",2
systems,"December 5, 2022",2
NASA’s,"December 6, 2010",2
Satellites,"December 6, 2010",2
NASA,"December 6, 2010",2
Satellite,"December 6, 2010",2
To,"December 6, 2010",2
File,"December 6, 2012",2
ESA,"December 6, 2012",2
Not,"December 6, 2012",2
for,"December 6, 2012",2
as,"December 6, 2013",2
House,"December 6, 2013",2
to,"December 6, 2016",2
for,"December 6, 2016",2
Space,"December 6, 2017",2
to,"December 6, 2017",2
launch,"December 6, 2018",2
space,"December 6, 2018",2
of,"December 6, 2018",2
to,"December 6, 2019",2
space,"December 6, 2019",2
Awards,"December 6, 2021",2
DoD,"December 6, 2021",2
space,"December 6, 2021",2
The,"December 6, 2021",2
SpaceNews,"December 6, 2021",2
to,"December 6, 2022",2
the,"December 6, 2022",2
Ares,"December 7, 2009",2
Rocket,"December 7, 2009",2
as,"December 7, 2009",2
a,"December 7, 2009",2
Program,"December 7, 2011",2
Launch,"December 7, 2015",2
and,"December 7, 2018",2
January,"December 7, 2018",2
mission,"December 7, 2018",2
commercial,"December 7, 2019",2
to,"December 7, 2019",2
technology,"December 7, 2020",2
satellites,"December 7, 2020",2
for,"December 7, 2021",2
million,"December 7, 2021",2
NASA,"December 7, 2021",2
in,"December 7, 2021",2
satellite,"December 7, 2021",2
constellation,"December 7, 2021",2
Russia,"December 7, 2021",2
defense,"December 7, 2021",2
satellite,"December 7, 2022",2
for,"December 7, 2022",2
space,"December 7, 2022",2
launch,"December 7, 2022",2
on,"December 7, 2022",2
NASA,"December 7, 2022",2
Satellites,"December 8, 2014",2
Cost-cutting,"December 8, 2014",2
a,"December 8, 2014",2
Launches,"December 8, 2014",2
Launch,"December 8, 2015",2
for,"December 8, 2015",2
Should,"December 8, 2015",2
first,"December 8, 2020",2
mission,"December 8, 2020",2
to,"December 8, 2020",2
launch,"December 8, 2021",2
satellite,"December 8, 2021",2
on,"December 8, 2021",2
for,"December 8, 2021",2
new,"December 8, 2022",2
unit,"December 8, 2022",2
to,"December 8, 2022",2
first,"December 8, 2022",2
Aerospace,"December 8, 2022",2
SpaceX,"December 8, 2022",2
SES,"December 8, 2022",2
launch,"December 8, 2022",2
satellites,"December 8, 2022",2
of,"December 8, 2022",2
Mission,"December 9, 2010",2
NASA,"December 9, 2011",2
for,"December 9, 2011",2
to,"December 9, 2013",2
Force,"December 9, 2013",2
Air,"December 9, 2013",2
New,"December 9, 2014",2
debris,"December 9, 2019",2
contract,"December 9, 2019",2
to,"December 9, 2019",2
wins,"December 9, 2019",2
for,"December 9, 2020",2
of,"December 9, 2020",2
to,"December 9, 2020",2
Space,"December 9, 2021",2
can,"December 9, 2021",2
it,"December 9, 2021",2
|,"December 9, 2021",2
launches,"December 9, 2021",2
satellite,"December 9, 2021",2
for,"December 9, 2022",2
satellite,"December 9, 2022",2
Satellites,"February 1, 2010",2
Satellite,"February 1, 2010",2
Deep,"February 1, 2010",2
Plans,"February 1, 2010",2
Space,"February 1, 2013",2
Launch,"February 1, 2013",2
Satellite,"February 1, 2013",2
|,"February 1, 2013",2
Blog,"February 1, 2013",2
on,"February 1, 2013",2
Force,"February 1, 2018",2
–,"February 1, 2018",2
market,"February 1, 2018",2
space,"February 1, 2018",2
Air,"February 1, 2018",2
to,"February 1, 2019",2
mission,"February 1, 2019",2
|,"February 1, 2019",2
space,"February 1, 2019",2
launch,"February 1, 2019",2
of,"February 1, 2019",2
its,"February 1, 2019",2
Op-ed,"February 1, 2019",2
new,"February 1, 2019",2
the,"February 1, 2019",2
in,"February 1, 2021",2
to,"February 1, 2022",2
Foust,"February 1, 2023",2
launch,"February 1, 2023",2
satellite,"February 1, 2023",2
to,"February 1, 2023",2
for,"February 1, 2023",2
Space,"February 1, 2023",2
|,"February 1, 2023",2
Forward,"February 1, 2023",2
House,"February 10, 2011",2
of,"February 10, 2012",2
Satellites,"February 10, 2014",2
|,"February 10, 2014",2
Completes,"February 10, 2014",2
Station,"February 10, 2014",2
Force,"February 10, 2014",2
Air,"February 10, 2014",2
Satellite,"February 10, 2014",2
to,"February 10, 2014",2
Director,"February 10, 2014",2
U.S.,"February 10, 2014",2
SpaceX,"February 10, 2015",2
Launch,"February 10, 2015",2
NASA,"February 10, 2015",2
would,"February 10, 2016",2
to,"February 10, 2016",2
space,"February 10, 2016",2
to,"February 10, 2017",2
new,"February 10, 2017",2
for,"February 10, 2020",2
budget,"February 10, 2020",2
in,"February 10, 2021",2
space,"February 10, 2021",2
a,"February 10, 2021",2
for,"February 10, 2022",2
the,"February 10, 2022",2
in,"February 10, 2022",2
launch,"February 10, 2022",2
Force,"February 10, 2022",2
Space,"February 10, 2022",2
NASA,"February 10, 2022",2
NASA,"February 10, 2023",2
Award,"February 11, 2010",2
Space,"February 11, 2013",2
|,"February 11, 2013",2
the,"February 11, 2013",2
Contract,"February 11, 2013",2
Million,"February 11, 2013",2
after,"February 11, 2013",2
Launch,"February 11, 2013",2
of,"February 11, 2013",2
To,"February 11, 2014",2
of,"February 11, 2018",2
NASA,"February 11, 2018",2
to,"February 11, 2019",2
to,"February 11, 2020",2
The,"February 11, 2020",2
to,"February 11, 2021",2
satellite,"February 11, 2021",2
to,"February 11, 2022",2
to,"February 12, 2010",2
Billion,"February 12, 2010",2
for,"February 12, 2010",2
for,"February 12, 2014",2
U.S.,"February 12, 2015",2
for,"February 12, 2015",2
budget,"February 12, 2018",2
to,"February 12, 2018",2
for,"February 12, 2019",2
of,"February 12, 2020",2
Guard,"February 12, 2020",2
and,"February 12, 2020",2
NASA,"February 12, 2020",2
for,"February 12, 2020",2
National,"February 12, 2020",2
wins,"February 12, 2020",2
its,"February 12, 2021",2
of,"February 12, 2022",2
Europe’s,"February 13, 2012",2
Rocket,"February 13, 2012",2
Italian-led,"February 13, 2012",2
Vega,"February 13, 2012",2
Space,"February 13, 2012",2
Debut,"February 13, 2012",2
Test,"February 13, 2012",2
Succeeds,"February 13, 2012",2
Mars,"February 13, 2012",2
to,"February 13, 2014",2
SpaceX,"February 13, 2015",2
Foundation,"February 13, 2015",2
Launch,"February 13, 2015",2
Force,"February 13, 2015",2
Air,"February 13, 2015",2
Certification,"February 13, 2015",2
NASA,"February 13, 2019",2
launch,"February 13, 2019",2
first,"February 13, 2020",2
to,"February 13, 2020",2
Force,"February 13, 2020",2
to,"February 13, 2022",2
on,"February 14, 2011",2
Making,"February 14, 2011",2
NASA,"February 14, 2011",2
Says,"February 14, 2011",2
Military,"February 14, 2011",2
in,"February 14, 2011",2
Budget,"February 14, 2011",2
for,"February 14, 2013",2
satellites,"February 14, 2017",2
for,"February 14, 2017",2
for,"February 14, 2018",2
the,"February 14, 2019",2
a,"February 14, 2019",2
for,"February 14, 2020",2
rapid,"February 14, 2020",2
the,"February 14, 2022",2
joint,"February 14, 2022",2
and,"February 14, 2022",2
satellite,"February 14, 2022",2
into,"February 14, 2023",2
Inmarsat,"February 14, 2023",2
for,"February 14, 2023",2
launch,"February 14, 2023",2
on,"February 14, 2023",2
and,"February 15, 2010",2
U.S.,"February 15, 2010",2
to,"February 15, 2010",2
Missile,"February 15, 2010",2
of,"February 15, 2010",2
in,"February 15, 2013",2
Report,"February 15, 2013",2
for,"February 15, 2014",2
satellites,"February 15, 2016",2
satellites,"February 15, 2017",2
of,"February 15, 2017",2
two,"February 15, 2017",2
a,"February 15, 2017",2
first,"February 15, 2017",2
rocket,"February 15, 2017",2
mission,"February 15, 2017",2
to,"February 15, 2018",2
space,"February 15, 2018",2
NASA,"February 15, 2019",2
on,"February 15, 2019",2
to,"February 15, 2021",2
the,"February 15, 2022",2
with,"February 15, 2022",2
a,"February 15, 2022",2
Force,"February 15, 2022",2
is,"February 15, 2022",2
in,"February 15, 2022",2
Space,"February 15, 2022",2
U.S.,"February 15, 2022",2
and,"February 15, 2022",2
China,"February 15, 2022",2
space,"February 15, 2023",2
with,"February 15, 2023",2
Op-ed,"February 16, 2015",2
satellite,"February 16, 2016",2
NASA,"February 16, 2016",2
to,"February 16, 2016",2
