word_title,date,count
June,"June 8, 2018",1
construction,"June 8, 2018",1
ordered,"June 8, 2018",1
takeover,"June 8, 2018",1
office,"June 8, 2018",1
increases,"June 8, 2018",1
payments,"June 8, 2018",1
seeks,"June 8, 2018",1
contract,"June 8, 2018",1
regulatory,"June 8, 2018",1
rejects,"June 8, 2018",1
space,"June 8, 2018",1
PLATO,"June 8, 2018",1
Avanti,"June 8, 2018",1
proposal,"June 8, 2018",1
Indonesia,"June 8, 2018",1
funding,"June 8, 2018",1
sign,"June 8, 2018",1
commercial,"June 8, 2018",1
FAA,"June 8, 2018",1
$20,"June 8, 2018",1
million,"June 8, 2018",1
Senate,"June 8, 2018",1
missed,"June 8, 2018",1
in,"June 8, 2018",1
EchoStar,"June 8, 2018",1
bill,"June 8, 2018",1
lease,"June 8, 2018",1
System,"June 8, 2018",1
reform,"June 8, 2018",1
OHB,"June 8, 2018",1
satellite,"June 8, 2018",1
but,"June 8, 2018",1
Inmarsat,"June 8, 2018",1
pay,"June 8, 2018",1
to,"June 8, 2019",1
path,"June 8, 2019",1
reiterates,"June 8, 2019",1
human,"June 8, 2019",1
missions,"June 8, 2019",1
on,"June 8, 2019",1
House,"June 8, 2019",1
the,"June 8, 2019",1
moon,"June 8, 2019",1
Mars,"June 8, 2019",1
White,"June 8, 2019",1
success,"June 8, 2020",1
buys,"June 8, 2020",1
company,"June 8, 2020",1
of,"June 8, 2020",1
Techstars,"June 8, 2020",1
2020,"June 8, 2020",1
bankruptcy ,"June 8, 2020",1
Korean,"June 8, 2020",1
low,"June 8, 2020",1
criticism,"June 8, 2020",1
Hanwha,"June 8, 2020",1
DoD,"June 8, 2020",1
defense,"June 8, 2020",1
prompts,"June 8, 2020",1
Phasor,"June 8, 2020",1
South,"June 8, 2020",1
and,"June 8, 2020",1
accelerators,"June 8, 2020",1
communications,"June 8, 2020",1
Systems,"June 8, 2020",1
Earth,"June 8, 2020",1
crew,"June 8, 2020",1
congratulations,"June 8, 2020",1
Russia,"June 8, 2020",1
orbit,"June 8, 2020",1
laser,"June 8, 2020",1
startups,"June 8, 2020",1
Commercial,"June 8, 2020",1
from,"June 8, 2020",1
space,"June 8, 2020",1
test,"June 8, 2020",1
announce,"June 8, 2020",1
in,"June 8, 2020",1
out,"June 8, 2020",1
terminals,"June 8, 2020",1
to,"June 8, 2020",1
Terran,"June 8, 2021",1
annual,"June 8, 2021",1
"round,","June 8, 2021",1
of,"June 8, 2021",1
network,"June 8, 2021",1
$650,"June 8, 2021",1
Inmarsat,"June 8, 2021",1
