word_title,date,count
of,"April 19, 2022",2
plans,"April 19, 2023",2
Force,"April 19, 2023",2
a,"April 19, 2023",2
seek,"April 19, 2023",2
of,"April 19, 2023",2
on,"April 19, 2023",2
growth,"April 19, 2023",2
of,"April 2, 2010",2
To,"April 2, 2010",2
NASA,"April 2, 2010",2
of,"April 2, 2012",2
Panel,"April 2, 2012",2
of,"April 2, 2014",2
Space,"April 2, 2015",2
on,"April 2, 2015",2
Bridenstine,"April 2, 2019",2
the,"April 2, 2019",2
debris,"April 2, 2019",2
NASA,"April 2, 2019",2
on,"April 2, 2019",2
test,"April 2, 2019",2
plan,"April 2, 2019",2
anti-satellite,"April 2, 2019",2
Space,"April 2, 2020",2
To,"April 20, 2012",2
Satellite,"April 20, 2012",2
in,"April 20, 2012",2
for,"April 20, 2015",2
|,"April 20, 2015",2
of,"April 20, 2016",2
in,"April 20, 2016",2
to,"April 20, 2017",2
launch,"April 20, 2020",2
of,"April 20, 2020",2
from,"April 20, 2020",2
for,"April 20, 2020",2
satellites,"April 20, 2022",2
launch,"April 20, 2022",2
Space,"April 20, 2022",2
Force,"April 20, 2022",2
Space,"April 20, 2023",2
NASA,"April 20, 2023",2
Launch,"April 21, 2011",2
New,"April 21, 2014",2
Finds,"April 21, 2014",2
and,"April 21, 2014",2
To,"April 21, 2014",2
for,"April 21, 2014",2
to,"April 21, 2014",2
of,"April 21, 2014",2
of,"April 21, 2015",2
Commercial,"April 21, 2015",2
Satellite,"April 21, 2015",2
Mission,"April 21, 2015",2
to,"April 21, 2020",2
Nelson,"April 21, 2021",2
from,"April 21, 2021",2
administrator,"April 21, 2021",2
a,"April 21, 2021",2
for,"April 21, 2021",2
|,"April 21, 2021",2
launch,"April 21, 2022",2
satellite,"April 21, 2023",2
on,"April 21, 2023",2
in,"April 22, 2013",2
Space,"April 22, 2015",2
|,"April 22, 2015",2
with,"April 22, 2015",2
Hubble,"April 22, 2015",2
Op-ed,"April 22, 2015",2
to,"April 22, 2016",2
launch,"April 22, 2019",2
Dragon,"April 22, 2019",2
with,"April 22, 2019",2
U.S.,"April 22, 2020",2
to,"April 22, 2020",2
satellites,"April 22, 2020",2
pandemic,"April 22, 2020",2
launch,"April 22, 2020",2
of,"April 22, 2021",2
NASA,"April 22, 2021",2
Earth,"April 22, 2021",2
to,"April 22, 2021",2
as,"April 22, 2021",2
Op-ed,"April 22, 2021",2
the,"April 22, 2021",2
|,"April 22, 2021",2
million,"April 22, 2021",2
first,"April 22, 2022",2
on,"April 22, 2022",2
Space,"April 22, 2022",2
military,"April 22, 2023",2
U.S.,"April 22, 2023",2
To,"April 23, 2012",2
U.S.,"April 23, 2012",2
Space,"April 23, 2012",2
for,"April 23, 2012",2
and,"April 23, 2012",2
for,"April 23, 2015",2
to,"April 23, 2018",2
government,"April 23, 2018",2
of,"April 23, 2018",2
Clyde,"April 23, 2019",2
|,"April 23, 2019",2
satellite,"April 23, 2019",2
space,"April 23, 2019",2
of,"April 23, 2019",2
as,"April 23, 2019",2
new,"April 23, 2019",2
telescope,"April 23, 2020",2
projects,"April 23, 2020",2
Force,"April 23, 2020",2
NASA,"April 23, 2021",2
for,"April 23, 2022",2
Space,"April 23, 2022",2
after,"April 24, 2013",2
Space,"April 24, 2013",2
Satellite,"April 24, 2014",2
Space,"April 24, 2014",2
Launch,"April 24, 2015",2
GPS,"April 24, 2015",2
SLS,"April 24, 2015",2
for,"April 24, 2015",2
Will,"April 24, 2015",2
Satellite,"April 24, 2015",2
To,"April 24, 2015",2
NASA,"April 24, 2015",2
of,"April 24, 2018",2
launch,"April 24, 2018",2
and,"April 24, 2018",2
•,"April 24, 2018",2
in,"April 24, 2019",2
a,"April 24, 2019",2
on,"April 24, 2019",2
Space,"April 24, 2019",2
for,"April 24, 2020",2
FCC,"April 24, 2020",2
the,"April 24, 2020",2
on,"April 24, 2020",2
in,"April 24, 2021",2
to,"April 24, 2023",2
debris,"April 24, 2023",2
for,"April 24, 2023",2
of,"April 25, 2010",2
Space,"April 25, 2010",2
To,"April 25, 2010",2
Satellite,"April 25, 2010",2
to,"April 25, 2010",2
|,"April 25, 2010",2
at,"April 25, 2011",2
DoD,"April 25, 2011",2
Chief,"April 25, 2011",2
of,"April 25, 2011",2
Launch,"April 25, 2011",2
Space,"April 25, 2011",2
May,"April 25, 2011",2
to,"April 25, 2013",2
in,"April 25, 2013",2
Satellite,"April 25, 2014",2
House,"April 25, 2016",2
on,"April 25, 2016",2
the,"April 25, 2016",2
to,"April 25, 2017",2
with,"April 25, 2018",2
for,"April 25, 2018",2
satellite,"April 25, 2018",2
panel,"April 25, 2019",2
of,"April 25, 2019",2
