word_title,date,count
Contract,"November 24, 2010",1
Former,"November 24, 2010",1
Takes,"November 24, 2010",1
Sciences,"November 24, 2010",1
Readies,"November 24, 2010",1
Orbital,"November 24, 2010",1
NSC,"November 24, 2010",1
Job,"November 24, 2010",1
Team,"November 24, 2010",1
Industry,"November 24, 2010",1
Official,"November 24, 2010",1
Proposal,"November 24, 2010",1
NASA,"November 24, 2010",1
with,"November 24, 2010",1
ExoMars,"November 24, 2010",1
Rocket,"November 24, 2010",1
GAO: NASA,"November 24, 2010",1
Gung-ho,"November 24, 2013",1
Eve,"November 24, 2013",1
Commercial,"November 24, 2013",1
SpaceX,"November 24, 2013",1
of,"November 24, 2013",1
Customer,"November 24, 2013",1
SES,"November 24, 2013",1
Maiden,"November 24, 2013",1
Launch,"November 24, 2013",1
on,"November 24, 2013",1
Satellite,"November 24, 2013",1
Falcon’s,"November 24, 2013",1
NEC,"November 24, 2014",1
Sensor,"November 24, 2014",1
Protected,"November 24, 2014",1
Virtual,"November 24, 2014",1
Czar,"November 24, 2014",1
Assembly,"November 24, 2014",1
Under,"November 24, 2014",1
Observatory,"November 24, 2014",1
Life,"November 24, 2014",1
Puts,"November 24, 2014",1
‘Backsliding’,"November 24, 2014",1
Force,"November 24, 2014",1
Ships,"November 24, 2014",1
A,"November 24, 2014",1
Clinton-era,"November 24, 2014",1
XL,"November 24, 2014",1
Exploration,"November 24, 2014",1
Commercial,"November 24, 2014",1
Tactical,"November 24, 2014",1
Profile,"November 24, 2014",1
Animation,"November 24, 2014",1
Great,"November 24, 2014",1
Expand,"November 24, 2014",1
Worries,"November 24, 2014",1
as,"November 24, 2014",1
Ultraviolet,"November 24, 2014",1
Finishes,"November 24, 2014",1
Testing,"November 24, 2014",1
Consolidation,"November 24, 2014",1
Returning,"November 24, 2014",1
"Sciences,","November 24, 2014",1
Air,"November 24, 2014",1
Mission,"November 24, 2014",1
Clyde,"November 24, 2014",1
Deep,"November 24, 2014",1
Lakes,"November 24, 2014",1
Begins,"November 24, 2014",1
Debris,"November 24, 2014",1
Maps,"November 24, 2014",1
Suborbital,"November 24, 2014",1
VIDEO,"November 24, 2014",1
LASP,"November 24, 2014",1
System,"November 24, 2014",1
Satellite,"November 24, 2014",1
Microscope,"November 24, 2014",1
GOES-East,"November 24, 2014",1
Final,"November 24, 2014",1
NASA’s,"November 24, 2014",1
Footprint,"November 24, 2014",1
with,"November 24, 2014",1
Market,"November 24, 2014",1
Capability,"November 24, 2014",1
Steps,"November 24, 2014",1
Climate,"November 24, 2014",1
U.S.,"November 24, 2014",1
Board,"November 24, 2014",1
Government,"November 24, 2014",1
Watzin,"November 24, 2014",1
Snowfall,"November 24, 2014",1
Back,"November 24, 2014",1
Institute,"November 24, 2014",1
Out,"November 24, 2014",1
around,"November 24, 2014",1
Yvonne,"November 24, 2014",1
Jim,"November 24, 2014",1
Ops,"November 24, 2014",1
Pegasus,"November 24, 2014",1
Solar,"November 24, 2014",1
Looks,"November 24, 2014",1
Orbital’s,"November 24, 2014",1
Ltd.,"November 24, 2014",1
"Director,","November 24, 2014",1
Orbital,"November 24, 2014",1
New,"November 24, 2014",1
Japan’s,"November 24, 2014",1
Florida,"November 24, 2014",1
Finally,"November 24, 2014",1
Commentary,"November 24, 2014",1
Aircraft,"November 24, 2014",1
Spotlight,"November 24, 2014",1
in,"November 24, 2014",1
Effort,"November 24, 2014",1
Launch,"November 24, 2014",1
Earth,"November 24, 2014",1
"Pendleton,","November 24, 2014",1
Industry,"November 24, 2014",1
To,"November 24, 2014",1
"Site,","November 24, 2014",1
Waveform,"November 24, 2014",1
Contract,"November 24, 2014",1
GOES-S,"November 24, 2014",1
Education,"November 24, 2014",1
of,"November 24, 2014",1
Bezos,"November 24, 2015",1
and,"November 24, 2015",1
Vantage,"November 24, 2015",1
Twitter,"November 24, 2015",1
Rocketdyne,"November 24, 2015",1
"Loss,","November 24, 2015",1
Work,"November 24, 2015",1
Boeing,"November 24, 2015",1
Habitat,"November 24, 2015",1
for,"November 24, 2015",1
Lands,"November 24, 2015",1
Amos-5,"November 24, 2015",1
Lure,"November 24, 2015",1
Low,"November 24, 2015",1
Suborbital,"November 24, 2015",1
Ignite,"November 24, 2015",1
H-2A,"November 24, 2015",1
Uses,"November 24, 2015",1
Musk,"November 24, 2015",1
Origin,"November 24, 2015",1
"NASA,","November 24, 2015",1
Below-cost,"November 24, 2015",1
Spacecom,"November 24, 2015",1
Spacecraft,"November 24, 2015",1
Boast,"November 24, 2015",1
billion,"November 24, 2015",1
Commercial,"November 24, 2015",1
Debut,"November 24, 2015",1
$1.4,"November 24, 2015",1
Launches,"November 24, 2015",1
Out,"November 24, 2015",1
Competitors,"November 24, 2015",1
NASA,"November 24, 2015",1
Shepard,"November 24, 2015",1
Propulsion,"November 24, 2015",1
Customers,"November 24, 2015",1
Considers,"November 24, 2015",1
Getting,"November 24, 2015",1
12,"November 24, 2015",1
into,"November 24, 2015",1
with,"November 24, 2015",1
Revolution,"November 24, 2015",1
Draws,"November 24, 2015",1
Aerojet,"November 24, 2015",1
Cislunar,"November 24, 2015",1
Cubesat,"November 24, 2015",1
Flies,"November 24, 2015",1
of,"November 24, 2015",1
Pricing,"November 24, 2015",1
