word_title,date,count
replaces,"November 5, 2020",1
government,"November 5, 2020",1
BlackSky,"November 5, 2020",1
SpaceX,"November 5, 2020",1
adds,"November 5, 2020",1
Viasat,"November 5, 2020",1
prepares,"November 5, 2020",1
launches,"November 5, 2020",1
Lab,"November 5, 2020",1
system,"November 5, 2020",1
as,"November 5, 2020",1
approach,"November 5, 2020",1
on,"November 5, 2020",1
agencies,"November 5, 2020",1
3,"November 5, 2020",1
exploration,"November 5, 2020",1
NGA,"November 5, 2020",1
international,"November 5, 2020",1
Rocket,"November 5, 2020",1
attempt,"November 5, 2020",1
operations,"November 5, 2020",1
Virgin,"November 5, 2020",1
next,"November 5, 2020",1
Force,"November 5, 2020",1
used,"November 5, 2020",1
New,"November 5, 2020",1
Space,"November 5, 2020",1
launch,"November 5, 2020",1
delivery,"November 5, 2020",1
U.S.,"November 5, 2020",1
"Planet,","November 5, 2020",1
transition,"November 5, 2020",1
lunar,"November 5, 2020",1
recovery,"November 5, 2020",1
report,"November 5, 2020",1
Dankberg,"November 5, 2020",1
by,"November 5, 2020",1
GPS,"November 5, 2020",1
Galactic,"November 5, 2020",1
outlines,"November 5, 2020",1
Electron,"November 5, 2020",1
Baldridge,"November 5, 2020",1
stage,"November 5, 2020",1
imagery,"November 5, 2020",1
satellite,"November 5, 2020",1
CEO,"November 5, 2020",1
|,"November 5, 2021",1
team,"November 5, 2021",1
satellite,"November 5, 2021",1
files,"November 5, 2021",1
application,"November 5, 2021",1
up,"November 5, 2021",1
Space,"November 5, 2021",1
now,"November 5, 2021",1
Dec.,"November 5, 2021",1
1,"November 5, 2021",1
Harris,"November 5, 2021",1
Virgin,"November 5, 2021",1
constellation,"November 5, 2021",1
convene,"November 5, 2021",1
clearance,"November 5, 2021",1
meeting,"November 5, 2021",1
debris,"November 5, 2021",1
is,"November 5, 2021",1
space,"November 5, 2021",1
Council,"November 5, 2021",1
air-launch,"November 5, 2021",1
reforms,"November 5, 2021",1
An,"November 5, 2021",1
Shijian-21,"November 5, 2021",1
orbiting,"November 5, 2021",1
"13,600-satellite","November 5, 2021",1
Japanese,"November 5, 2021",1
Op-ed,"November 5, 2021",1
Astra,"November 5, 2021",1
National,"November 5, 2021",1
mitigation,"November 5, 2021",1
needed,"November 5, 2021",1
system,"November 5, 2021",1
object,"November 5, 2021",1
innovation,"November 5, 2021",1
airline,"November 5, 2021",1
first,"November 5, 2021",1
FCC,"November 5, 2021",1
Security,"November 5, 2021",1
"Orbit,","November 5, 2021",1
alongside,"November 5, 2021",1
accelerate,"November 5, 2021",1
China’s,"November 5, 2021",1
at,"November 5, 2022",1
review,"November 5, 2022",1
million,"November 5, 2022",1
team,"November 5, 2022",1
JPL,"November 5, 2022",1
Avatar,"November 5, 2022",1
$5,"November 5, 2022",1
Psyche,"November 5, 2022",1
wins,"November 5, 2022",1
problems,"November 5, 2022",1
ANA,"November 5, 2022",1
competition,"November 5, 2022",1
finds,"November 5, 2022",1
German,"November 5, 2022",1
space-themed,"November 5, 2022",1
in,"November 5, 2022",1
institutional,"November 5, 2022",1
