word_title,date,count
Leaves,"June 4, 2015",1
Challenge:,"June 4, 2015",1
Shoebox,"June 4, 2015",1
a,"June 4, 2015",1
on,"June 4, 2015",1
Future,"June 4, 2015",1
NASA’s,"June 4, 2015",1
Three,"June 4, 2015",1
With,"June 4, 2015",1
Solar,"June 4, 2015",1
Deployment,"June 4, 2015",1
Offers,"June 4, 2015",1
Approves,"June 4, 2015",1
Cube,"June 4, 2015",1
Quest,"June 4, 2015",1
Track,"June 4, 2015",1
Appropriations,"June 4, 2015",1
Op-ed,"June 4, 2015",1
To,"June 4, 2015",1
Lurch,"June 4, 2015",1
FAA,"June 4, 2015",1
for,"June 4, 2015",1
Partial,"June 4, 2015",1
|,"June 4, 2015",1
For,"June 4, 2015",1
Space,"June 4, 2015",1
Budget,"June 4, 2015",1
JPSS,"June 4, 2015",1
LightSail,"June 4, 2015",1
Sail,"June 4, 2015",1
Commercial,"June 4, 2015",1
The,"June 4, 2015",1
$18.5,"June 4, 2015",1
NASA,"June 4, 2015",1
Back,"June 4, 2015",1
Office,"June 4, 2015",1
Billion,"June 4, 2015",1
Increase,"June 4, 2015",1
Satellites,"June 4, 2015",1
Last,"June 4, 2015",1
capabilities,"June 4, 2017",1
GEOINT,"June 4, 2017",1
begins,"June 4, 2017",1
Annual,"June 4, 2017",1
meeting,"June 4, 2017",1
of,"June 4, 2017",1
amidst,"June 4, 2017",1
explosion,"June 4, 2017",1
The,"June 4, 2018",1
SpaceX,"June 4, 2018",1
Firefly,"June 4, 2018",1
self-defense,"June 4, 2018",1
doctrine,"June 4, 2018",1
Trump,"June 4, 2018",1
on,"June 4, 2018",1
space,"June 4, 2018",1
“hybrid”,"June 4, 2018",1
new,"June 4, 2018",1
era,"June 4, 2018",1
Falcon,"June 4, 2018",1
orders,"June 4, 2018",1
from,"June 4, 2018",1
9,"June 4, 2018",1
for,"June 4, 2018",1
SSTL,"June 4, 2018",1
Aerospace,"June 4, 2018",1
SES-12,"June 4, 2018",1
the,"June 4, 2018",1
remote,"June 4, 2019",1
proposed,"June 4, 2019",1
service,"June 4, 2019",1
monitoring,"June 4, 2019",1
offering,"June 4, 2019",1
Martin,"June 4, 2019",1
matters,"June 4, 2019",1
vow,"June 4, 2019",1
launch,"June 4, 2019",1
