word_title,date,count
as,"June 2, 2016",2
to,"June 2, 2017",2
on,"June 2, 2017",2
Ariane,"June 2, 2017",2
study,"June 2, 2021",2
launch,"June 2, 2021",2
to,"June 2, 2022",2
first,"June 2, 2022",2
and,"June 2, 2022",2
million,"June 2, 2023",2
Force,"June 2, 2023",2
for,"June 2, 2023",2
for,"June 20, 2011",2
Defense,"June 20, 2011",2
Raytheon,"June 20, 2011",2
in,"June 20, 2011",2
To,"June 20, 2011",2
Air,"June 20, 2013",2
To,"June 20, 2013",2
the,"June 20, 2013",2
Satellites,"June 20, 2013",2
and,"June 20, 2016",2
it,"June 20, 2017",2
takes,"June 20, 2017",2
first,"June 20, 2017",2
smallsat,"June 20, 2017",2
launch,"June 20, 2017",2
space,"June 20, 2018",2
of,"June 20, 2019",2
space,"June 20, 2022",2
million,"June 20, 2022",2
Force,"June 20, 2022",2
NASA,"June 20, 2022",2
million,"June 20, 2023",2
raises,"June 20, 2023",2
to,"June 20, 2023",2
Asteroid,"June 21, 2010",2
European,"June 21, 2010",2
To,"June 21, 2012",2
Space,"June 21, 2012",2
on,"June 21, 2013",2
in,"June 21, 2016",2
missions,"June 21, 2017",2
for,"June 21, 2018",2
to,"June 21, 2018",2
delays,"June 21, 2019",2
warns,"June 21, 2022",2
for,"June 21, 2022",2
SpaceX,"June 21, 2022",2
to,"June 21, 2022",2
test,"June 21, 2022",2
Space,"June 21, 2023",2
Delay,"June 22, 2012",2
Space,"June 22, 2015",2
Launch,"June 22, 2015",2
in,"June 22, 2015",2
Satellite,"June 22, 2015",2
to,"June 22, 2016",2
to,"June 22, 2017",2
satellite,"June 22, 2017",2
for,"June 22, 2017",2
of,"June 22, 2017",2
with,"June 22, 2017",2
to,"June 22, 2020",2
in,"June 22, 2020",2
SpaceX,"June 22, 2021",2
launch,"June 22, 2021",2
satellite,"June 22, 2021",2
to,"June 22, 2022",2
for,"June 22, 2022",2
NASA,"June 23, 2011",2
Satellite,"June 23, 2014",2
U.S.,"June 23, 2014",2
for,"June 23, 2015",2
|,"June 23, 2016",2
NASA,"June 23, 2016",2
Opinion,"June 23, 2016",2
planning,"June 23, 2016",2
of,"June 23, 2017",2
for,"June 23, 2017",2
in,"June 23, 2019",2
Force,"June 23, 2020",2
satellite,"June 23, 2020",2
Space,"June 23, 2020",2
suborbital,"June 23, 2020",2
of,"June 23, 2020",2
Air,"June 23, 2020",2
for,"June 23, 2020",2
with,"June 23, 2020",2
operations,"June 23, 2021",2
Force,"June 23, 2021",2
space,"June 23, 2021",2
pending,"June 23, 2021",2
delays,"June 23, 2021",2
Microsoft,"June 23, 2021",2
launches,"June 23, 2022",2
and,"June 23, 2022",2
of,"June 23, 2022",2
OneWeb,"June 23, 2022",2
to,"June 23, 2022",2
and,"June 23, 2023",2
of,"June 23, 2023",2
Satellite,"June 24, 2013",2
of,"June 24, 2014",2
Smallsat,"June 24, 2015",2
|,"June 24, 2015",2
