word_title,date,count
out,"June 10, 2021",1
cancellation,"June 10, 2021",1
in,"June 10, 2021",1
‘space,"June 10, 2021",1
satellite,"June 10, 2021",1
set,"June 10, 2021",1
Third,"June 10, 2021",1
Amazon,"June 10, 2021",1
continue,"June 10, 2021",1
U.S.,"June 10, 2021",1
awareness’,"June 10, 2021",1
astronauts,"June 10, 2021",1
adds,"June 10, 2021",1
mission,"June 10, 2021",1
station,"June 10, 2021",1
Health,"June 10, 2021",1
2022,"June 10, 2021",1
Pegasus,"June 10, 2021",1
startups,"June 10, 2021",1
exec,"June 10, 2021",1
Mission,"June 10, 2021",1
first,"June 10, 2021",1
of,"June 10, 2021",1
Agency,"June 10, 2021",1
domain,"June 10, 2021",1
Venus,"June 10, 2021",1
‘clear,"June 10, 2021",1
threat,"June 10, 2021",1
care,"June 10, 2021",1
Momentus,"June 10, 2021",1
DoD,"June 10, 2021",1
portfolio,"June 10, 2021",1
Web,"June 10, 2021",1
Shenzhou-12,"June 10, 2021",1
despite,"June 10, 2021",1
Force,"June 10, 2021",1
proposal,"June 10, 2021",1
selects,"June 10, 2021",1
on,"June 10, 2021",1
accelerator,"June 10, 2021",1
UK,"June 10, 2021",1
China,"June 10, 2021",1
Party,"June 10, 2021",1
operations,"June 10, 2021",1
data,"June 10, 2021",1
lead,"June 10, 2021",1
Analysis:,"June 10, 2021",1
selected,"June 10, 2021",1
SOFIA,"June 10, 2021",1
budget,"June 10, 2021",1
for,"June 10, 2021",1
Iceye,"June 10, 2021",1
winner’,"June 10, 2021",1
rocket,"June 10, 2021",1
with,"June 10, 2021",1
Russian,"June 10, 2021",1
co-founders,"June 10, 2021",1
Services,"June 10, 2021",1
NASA,"June 10, 2022",1
continue,"June 10, 2022",1
study,"June 10, 2022",1
to,"June 10, 2022",1
high-reward,"June 10, 2022",1
pact,"June 10, 2022",1
launch,"June 10, 2022",1
signs,"June 10, 2022",1
deploy,"June 10, 2022",1
embraces,"June 10, 2022",1
array,"June 10, 2022",1
Xenesis,"June 10, 2022",1
fully,"June 10, 2022",1
UAP,"June 10, 2022",1
Lucy,"June 10, 2022",1
